Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
East Sussex,E10000011,Upper tier local authority,2020-03-12,2,,,5,,
Devon,E10000008,Upper tier local authority,2020-03-12,2,,,24,,
Derbyshire,E10000007,Upper tier local authority,2020-03-12,2,,,21,,
Cumbria,E10000006,Upper tier local authority,2020-03-12,6,,,18,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-12,4,,,10,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-12,10,,,28,,
Westminster,E09000033,Upper tier local authority,2020-03-12,14,,,52,,
Wandsworth,E09000032,Upper tier local authority,2020-03-12,12,,,38,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-12,1,,,6,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-12,5,,,16,,
Sutton,E09000029,Upper tier local authority,2020-03-12,2,,,8,,
Southwark,E09000028,Upper tier local authority,2020-03-12,10,,,45,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-12,1,,,4,,
Newham,E09000025,Upper tier local authority,2020-03-12,2,,,7,,
Merton,E09000024,Upper tier local authority,2020-03-12,3,,,20,,
Lewisham,E09000023,Upper tier local authority,2020-03-12,9,,,18,,
Lambeth,E09000022,Upper tier local authority,2020-03-12,4,,,33,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-12,1,,,4,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-12,6,,,49,,
Islington,E09000019,Upper tier local authority,2020-03-12,10,,,16,,
Hounslow,E09000018,Upper tier local authority,2020-03-12,1,,,13,,
Hillingdon,E09000017,Upper tier local authority,2020-03-12,4,,,14,,
Havering,E09000016,Upper tier local authority,2020-03-12,1,,,6,,
Harrow,E09000015,Upper tier local authority,2020-03-12,8,,,20,,
Haringey,E09000014,Upper tier local authority,2020-03-12,7,,,19,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-12,1,,,21,,
Hackney,E09000012,Upper tier local authority,2020-03-12,6,,,20,,
Greenwich,E09000011,Upper tier local authority,2020-03-12,6,,,14,,
Enfield,E09000010,Upper tier local authority,2020-03-12,6,,,17,,
Ealing,E09000009,Upper tier local authority,2020-03-12,4,,,27,,
Croydon,E09000008,Upper tier local authority,2020-03-12,8,,,15,,
Camden,E09000007,Upper tier local authority,2020-03-12,5,,,25,,
Bromley,E09000006,Upper tier local authority,2020-03-12,6,,,16,,
Brent,E09000005,Upper tier local authority,2020-03-12,10,,,30,,
Bexley,E09000004,Upper tier local authority,2020-03-12,5,,,13,,
Barnet,E09000003,Upper tier local authority,2020-03-12,5,,,32,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-12,4,,,8,,
Gateshead,E08000037,Upper tier local authority,2020-03-12,1,,,1,,
Wakefield,E08000036,Upper tier local authority,2020-03-12,4,,,5,,
Leeds,E08000035,Upper tier local authority,2020-03-12,1,,,12,,
Bradford,E08000032,Upper tier local authority,2020-03-12,2,,,5,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-12,5,,,18,,
Walsall,E08000030,Upper tier local authority,2020-03-12,7,,,14,,
Sandwell,E08000028,Upper tier local authority,2020-03-12,4,,,6,,
Dudley,E08000027,Upper tier local authority,2020-03-12,4,,,8,,
Coventry,E08000026,Upper tier local authority,2020-03-12,2,,,7,,
Birmingham,E08000025,Upper tier local authority,2020-03-12,7,,,22,,
Sheffield,E08000019,Upper tier local authority,2020-03-12,2,,,20,,
Wirral,E08000015,Upper tier local authority,2020-03-12,1,,,5,,
Sefton,E08000014,Upper tier local authority,2020-03-12,3,,,4,,
Liverpool,E08000012,Upper tier local authority,2020-03-12,3,,,9,,
Knowsley,E08000011,Upper tier local authority,2020-03-12,1,,,1,,
Wigan,E08000010,Upper tier local authority,2020-03-12,1,,,5,,
Trafford,E08000009,Upper tier local authority,2020-03-12,3,,,10,,
Tameside,E08000008,Upper tier local authority,2020-03-12,4,,,7,,
Stockport,E08000007,Upper tier local authority,2020-03-12,1,,,6,,
Salford,E08000006,Upper tier local authority,2020-03-12,1,,,2,,
Oldham,E08000004,Upper tier local authority,2020-03-12,1,,,7,,
Bolton,E08000001,Upper tier local authority,2020-03-12,1,,,6,,
Dorset,E06000059,Upper tier local authority,2020-03-12,2,,,4,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-12,3,,,8,,
Wiltshire,E06000054,Upper tier local authority,2020-03-12,1,,,9,,
Shropshire,E06000051,Upper tier local authority,2020-03-12,10,,,22,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-12,1,,,6,,
Cheshire East,E06000049,Upper tier local authority,2020-03-12,3,,,5,,
Portsmouth,E06000044,Upper tier local authority,2020-03-12,1,,,2,,
Milton Keynes,E06000042,Upper tier local authority,2020-03-12,1,,,4,,
Wokingham,E06000041,Upper tier local authority,2020-03-12,2,,,10,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-12,4,,,11,,
Slough,E06000039,Upper tier local authority,2020-03-12,6,,,16,,
Reading,E06000038,Upper tier local authority,2020-03-12,1,,,3,,
West Berkshire,E06000037,Upper tier local authority,2020-03-12,2,,,3,,
Medway,E06000035,Upper tier local authority,2020-03-12,1,,,8,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-12,1,,,3,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-12,3,,,9,,
North Somerset,E06000024,Upper tier local authority,2020-03-12,5,,,11,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-12,1,,,5,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-12,2,,,3,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-12,2,,,2,,
Nottingham,E06000018,Upper tier local authority,2020-03-12,3,,,10,,
Leicester,E06000016,Upper tier local authority,2020-03-12,1,,,2,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-12,2,,,7,,
Blackpool,E06000009,Upper tier local authority,2020-03-12,1,,,2,,
Warrington,E06000007,Upper tier local authority,2020-03-12,2,,,3,,
Halton,E06000006,Upper tier local authority,2020-03-12,2,,,2,,
Darlington,E06000005,Upper tier local authority,2020-03-12,1,,,2,,
England,E92000001,Nation,2020-03-11,365,365,0,1158,1156,2
South West,E12000009,Region,2020-03-11,19,,,83,,
South East,E12000008,Region,2020-03-11,46,,,172,,
London,E12000007,Region,2020-03-11,183,,,461,,
East of England,E12000006,Region,2020-03-11,14,,,64,,
West Midlands,E12000005,Region,2020-03-11,40,,,96,,
East Midlands,E12000004,Region,2020-03-11,25,,,79,,
Yorkshire and The Humber,E12000003,Region,2020-03-11,10,,,64,,
North West,E12000002,Region,2020-03-11,17,,,86,,
North East,E12000001,Region,2020-03-11,1,,,15,,
Worcestershire,E10000034,Upper tier local authority,2020-03-11,4,,,10,,
West Sussex,E10000032,Upper tier local authority,2020-03-11,2,,,7,,
Warwickshire,E10000031,Upper tier local authority,2020-03-11,2,,,13,,
Surrey,E10000030,Upper tier local authority,2020-03-11,5,,,21,,
Suffolk,E10000029,Upper tier local authority,2020-03-11,1,,,4,,
Staffordshire,E10000028,Upper tier local authority,2020-03-11,1,,,7,,
Somerset,E10000027,Upper tier local authority,2020-03-11,2,,,5,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-11,5,,,23,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-11,6,,,15,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-11,4,,,12,,
Norfolk,E10000020,Upper tier local authority,2020-03-11,1,,,2,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-11,2,,,9,,
Leicestershire,E10000018,Upper tier local authority,2020-03-11,4,,,11,,
Lancashire,E10000017,Upper tier local authority,2020-03-11,2,,,7,,
Kent,E10000016,Upper tier local authority,2020-03-11,3,,,16,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-11,6,,,32,,
Hampshire,E10000014,Upper tier local authority,2020-03-11,9,,,28,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-11,2,,,7,,
Essex,E10000012,Upper tier local authority,2020-03-11,3,,,11,,
East Sussex,E10000011,Upper tier local authority,2020-03-11,3,,,3,,
Devon,E10000008,Upper tier local authority,2020-03-11,1,,,22,,
Derbyshire,E10000007,Upper tier local authority,2020-03-11,6,,,19,,
Cumbria,E10000006,Upper tier local authority,2020-03-11,3,,,12,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-11,1,,,6,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-11,4,,,18,,
Westminster,E09000033,Upper tier local authority,2020-03-11,14,,,38,,
Wandsworth,E09000032,Upper tier local authority,2020-03-11,10,,,26,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-11,2,,,5,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-11,1,,,11,,
Southwark,E09000028,Upper tier local authority,2020-03-11,11,,,35,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-11,1,,,3,,
Newham,E09000025,Upper tier local authority,2020-03-11,3,,,5,,
Merton,E09000024,Upper tier local authority,2020-03-11,7,,,17,,
Lewisham,E09000023,Upper tier local authority,2020-03-11,5,,,9,,
Lambeth,E09000022,Upper tier local authority,2020-03-11,14,,,29,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-11,1,,,3,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-11,10,,,43,,
Islington,E09000019,Upper tier local authority,2020-03-11,2,,,6,,
Hounslow,E09000018,Upper tier local authority,2020-03-11,6,,,12,,
Hillingdon,E09000017,Upper tier local authority,2020-03-11,2,,,10,,
Havering,E09000016,Upper tier local authority,2020-03-11,2,,,5,,
Harrow,E09000015,Upper tier local authority,2020-03-11,5,,,12,,
Haringey,E09000014,Upper tier local authority,2020-03-11,6,,,12,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-11,11,,,20,,
Hackney,E09000012,Upper tier local authority,2020-03-11,8,,,14,,
Greenwich,E09000011,Upper tier local authority,2020-03-11,4,,,8,,
Enfield,E09000010,Upper tier local authority,2020-03-11,2,,,11,,
Ealing,E09000009,Upper tier local authority,2020-03-11,10,,,23,,
Croydon,E09000008,Upper tier local authority,2020-03-11,5,,,7,,
Camden,E09000007,Upper tier local authority,2020-03-11,10,,,20,,
Bromley,E09000006,Upper tier local authority,2020-03-11,5,,,10,,
Brent,E09000005,Upper tier local authority,2020-03-11,10,,,20,,
Bexley,E09000004,Upper tier local authority,2020-03-11,4,,,8,,
Barnet,E09000003,Upper tier local authority,2020-03-11,11,,,27,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-11,1,,,4,,
Wakefield,E08000036,Upper tier local authority,2020-03-11,1,,,1,,
Leeds,E08000035,Upper tier local authority,2020-03-11,3,,,11,,
Kirklees,E08000034,Upper tier local authority,2020-03-11,1,,,3,,
Calderdale,E08000033,Upper tier local authority,2020-03-11,2,,,3,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-11,5,,,13,,
Walsall,E08000030,Upper tier local authority,2020-03-11,5,,,7,,
Solihull,E08000029,Upper tier local authority,2020-03-11,1,,,1,,
Sandwell,E08000028,Upper tier local authority,2020-03-11,2,,,2,,
Coventry,E08000026,Upper tier local authority,2020-03-11,2,,,5,,
Birmingham,E08000025,Upper tier local authority,2020-03-11,6,,,15,,
Barnsley,E08000016,Upper tier local authority,2020-03-11,1,,,4,,
Wirral,E08000015,Upper tier local authority,2020-03-11,1,,,4,,
St. Helens,E08000013,Upper tier local authority,2020-03-11,1,,,1,,
Tameside,E08000008,Upper tier local authority,2020-03-11,1,,,3,,
Stockport,E08000007,Upper tier local authority,2020-03-11,2,,,5,,
Rochdale,E08000005,Upper tier local authority,2020-03-11,1,,,3,,
Manchester,E08000003,Upper tier local authority,2020-03-11,1,,,8,,
Bolton,E08000001,Upper tier local authority,2020-03-11,2,,,5,,
Dorset,E06000059,Upper tier local authority,2020-03-11,1,,,2,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-11,1,,,3,,
Wiltshire,E06000054,Upper tier local authority,2020-03-11,3,,,8,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-11,1,,,8,,
Shropshire,E06000051,Upper tier local authority,2020-03-11,7,,,12,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-11,2,,,5,,
Cheshire East,E06000049,Upper tier local authority,2020-03-11,1,,,2,,
Wokingham,E06000041,Upper tier local authority,2020-03-11,3,,,8,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-11,3,,,7,,
Slough,E06000039,Upper tier local authority,2020-03-11,5,,,10,,
Medway,E06000035,Upper tier local authority,2020-03-11,4,,,7,,
Thurrock,E06000034,Upper tier local authority,2020-03-11,1,,,2,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-11,3,,,6,,
North Somerset,E06000024,Upper tier local authority,2020-03-11,5,,,6,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-11,1,,,1,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-11,5,,,6,,
Leicester,E06000016,Upper tier local authority,2020-03-11,1,,,1,,
Derby,E06000015,Upper tier local authority,2020-03-11,2,,,5,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-11,2,,,5,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-11,1,,,4,,
England,E92000001,Nation,2020-03-10,225,225,0,793,791,2
South West,E12000009,Region,2020-03-10,10,,,64,,
South East,E12000008,Region,2020-03-10,34,,,126,,
London,E12000007,Region,2020-03-10,91,,,278,,
East of England,E12000006,Region,2020-03-10,16,,,50,,
West Midlands,E12000005,Region,2020-03-10,19,,,56,,
East Midlands,E12000004,Region,2020-03-10,12,,,54,,
Yorkshire and The Humber,E12000003,Region,2020-03-10,18,,,54,,
North West,E12000002,Region,2020-03-10,15,,,69,,
North East,E12000001,Region,2020-03-10,4,,,14,,
Worcestershire,E10000034,Upper tier local authority,2020-03-10,3,,,6,,
Warwickshire,E10000031,Upper tier local authority,2020-03-10,3,,,11,,
Surrey,E10000030,Upper tier local authority,2020-03-10,5,,,16,,
Suffolk,E10000029,Upper tier local authority,2020-03-10,2,,,3,,
Staffordshire,E10000028,Upper tier local authority,2020-03-10,1,,,6,,
Somerset,E10000027,Upper tier local authority,2020-03-10,2,,,3,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-10,6,,,18,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-10,1,,,9,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-10,2,,,5,,
Norfolk,E10000020,Upper tier local authority,2020-03-10,1,,,1,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-10,4,,,7,,
Kent,E10000016,Upper tier local authority,2020-03-10,4,,,13,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-10,5,,,26,,
Hampshire,E10000014,Upper tier local authority,2020-03-10,2,,,19,,
Essex,E10000012,Upper tier local authority,2020-03-10,2,,,8,,
Devon,E10000008,Upper tier local authority,2020-03-10,1,,,21,,
Derbyshire,E10000007,Upper tier local authority,2020-03-10,2,,,13,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-10,3,,,5,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-10,7,,,14,,
Westminster,E09000033,Upper tier local authority,2020-03-10,6,,,24,,
Wandsworth,E09000032,Upper tier local authority,2020-03-10,9,,,16,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-10,2,,,10,,
Sutton,E09000029,Upper tier local authority,2020-03-10,2,,,6,,
Southwark,E09000028,Upper tier local authority,2020-03-10,6,,,24,,
Newham,E09000025,Upper tier local authority,2020-03-10,1,,,2,,
Merton,E09000024,Upper tier local authority,2020-03-10,6,,,10,,
Lewisham,E09000023,Upper tier local authority,2020-03-10,1,,,4,,
Lambeth,E09000022,Upper tier local authority,2020-03-10,8,,,15,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-10,10,,,33,,
Islington,E09000019,Upper tier local authority,2020-03-10,2,,,4,,
Hounslow,E09000018,Upper tier local authority,2020-03-10,2,,,6,,
Hillingdon,E09000017,Upper tier local authority,2020-03-10,2,,,8,,
Harrow,E09000015,Upper tier local authority,2020-03-10,1,,,7,,
Haringey,E09000014,Upper tier local authority,2020-03-10,3,,,6,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-10,3,,,9,,
Hackney,E09000012,Upper tier local authority,2020-03-10,1,,,6,,
Greenwich,E09000011,Upper tier local authority,2020-03-10,3,,,4,,
Enfield,E09000010,Upper tier local authority,2020-03-10,5,,,9,,
Ealing,E09000009,Upper tier local authority,2020-03-10,5,,,13,,
Camden,E09000007,Upper tier local authority,2020-03-10,2,,,10,,
Bromley,E09000006,Upper tier local authority,2020-03-10,2,,,5,,
Brent,E09000005,Upper tier local authority,2020-03-10,4,,,10,,
Bexley,E09000004,Upper tier local authority,2020-03-10,2,,,4,,
Barnet,E09000003,Upper tier local authority,2020-03-10,3,,,16,,
Kirklees,E08000034,Upper tier local authority,2020-03-10,1,,,2,,
Calderdale,E08000033,Upper tier local authority,2020-03-10,1,,,1,,
Bradford,E08000032,Upper tier local authority,2020-03-10,2,,,3,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-10,3,,,8,,
Walsall,E08000030,Upper tier local authority,2020-03-10,1,,,2,,
Dudley,E08000027,Upper tier local authority,2020-03-10,1,,,4,,
Birmingham,E08000025,Upper tier local authority,2020-03-10,4,,,9,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-10,1,,,5,,
Sheffield,E08000019,Upper tier local authority,2020-03-10,6,,,18,,
Rotherham,E08000018,Upper tier local authority,2020-03-10,1,,,4,,
Doncaster,E08000017,Upper tier local authority,2020-03-10,2,,,2,,
Liverpool,E08000012,Upper tier local authority,2020-03-10,1,,,6,,
Trafford,E08000009,Upper tier local authority,2020-03-10,3,,,7,,
Tameside,E08000008,Upper tier local authority,2020-03-10,1,,,2,,
Stockport,E08000007,Upper tier local authority,2020-03-10,1,,,3,,
Salford,E08000006,Upper tier local authority,2020-03-10,1,,,1,,
Rochdale,E08000005,Upper tier local authority,2020-03-10,1,,,2,,
Oldham,E08000004,Upper tier local authority,2020-03-10,2,,,6,,
Manchester,E08000003,Upper tier local authority,2020-03-10,1,,,7,,
Dorset,E06000059,Upper tier local authority,2020-03-10,1,,,1,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-10,2,,,5,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-10,2,,,2,,
Wiltshire,E06000054,Upper tier local authority,2020-03-10,1,,,5,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-10,1,,,7,,
Shropshire,E06000051,Upper tier local authority,2020-03-10,2,,,5,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-10,2,,,3,,
Cheshire East,E06000049,Upper tier local authority,2020-03-10,1,,,1,,
Isle of Wight,E06000046,Upper tier local authority,2020-03-10,1,,,2,,
Southampton,E06000045,Upper tier local authority,2020-03-10,2,,,3,,
Brighton and Hove,E06000043,Upper tier local authority,2020-03-10,2,,,9,,
Wokingham,E06000041,Upper tier local authority,2020-03-10,2,,,5,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-10,2,,,4,,
Reading,E06000038,Upper tier local authority,2020-03-10,1,,,2,,
Thurrock,E06000034,Upper tier local authority,2020-03-10,1,,,1,,
Plymouth,E06000026,Upper tier local authority,2020-03-10,1,,,1,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-10,1,,,4,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-10,1,,,1,,
Nottingham,E06000018,Upper tier local authority,2020-03-10,3,,,7,,
Derby,E06000015,Upper tier local authority,2020-03-10,2,,,3,,
York,E06000014,Upper tier local authority,2020-03-10,1,,,3,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-10,2,,,3,,
Blackpool,E06000009,Upper tier local authority,2020-03-10,1,,,1,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-10,2,,,3,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-10,1,,,1,,
England,E92000001,Nation,2020-03-09,125,125,0,568,566,2
South West,E12000009,Region,2020-03-09,5,,,54,,
South East,E12000008,Region,2020-03-09,24,,,92,,
London,E12000007,Region,2020-03-09,54,,,187,,
East of England,E12000006,Region,2020-03-09,4,,,34,,
West Midlands,E12000005,Region,2020-03-09,8,,,37,,
East Midlands,E12000004,Region,2020-03-09,10,,,42,,
Yorkshire and The Humber,E12000003,Region,2020-03-09,7,,,36,,
North West,E12000002,Region,2020-03-09,7,,,54,,
North East,E12000001,Region,2020-03-09,3,,,10,,
Worcestershire,E10000034,Upper tier local authority,2020-03-09,2,,,3,,
West Sussex,E10000032,Upper tier local authority,2020-03-09,2,,,5,,
Warwickshire,E10000031,Upper tier local authority,2020-03-09,1,,,8,,
Surrey,E10000030,Upper tier local authority,2020-03-09,3,,,11,,
Staffordshire,E10000028,Upper tier local authority,2020-03-09,1,,,5,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-09,3,,,12,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-09,1,,,3,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-09,2,,,8,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-09,1,,,3,,
Leicestershire,E10000018,Upper tier local authority,2020-03-09,3,,,7,,
Lancashire,E10000017,Upper tier local authority,2020-03-09,1,,,5,,
Kent,E10000016,Upper tier local authority,2020-03-09,2,,,9,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-09,2,,,21,,
Hampshire,E10000014,Upper tier local authority,2020-03-09,7,,,17,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-09,1,,,5,,
Essex,E10000012,Upper tier local authority,2020-03-09,1,,,6,,
Derbyshire,E10000007,Upper tier local authority,2020-03-09,3,,,11,,
Cumbria,E10000006,Upper tier local authority,2020-03-09,1,,,9,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-09,2,,,7,,
Westminster,E09000033,Upper tier local authority,2020-03-09,6,,,18,,
Wandsworth,E09000032,Upper tier local authority,2020-03-09,2,,,7,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-09,1,,,3,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-09,2,,,8,,
Sutton,E09000029,Upper tier local authority,2020-03-09,1,,,4,,
Southwark,E09000028,Upper tier local authority,2020-03-09,7,,,18,,
Newham,E09000025,Upper tier local authority,2020-03-09,1,,,1,,
Merton,E09000024,Upper tier local authority,2020-03-09,1,,,4,,
Lambeth,E09000022,Upper tier local authority,2020-03-09,2,,,7,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-09,4,,,23,,
Havering,E09000016,Upper tier local authority,2020-03-09,1,,,3,,
Harrow,E09000015,Upper tier local authority,2020-03-09,5,,,6,,
Haringey,E09000014,Upper tier local authority,2020-03-09,2,,,3,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-09,3,,,6,,
Hackney,E09000012,Upper tier local authority,2020-03-09,2,,,5,,
Enfield,E09000010,Upper tier local authority,2020-03-09,1,,,4,,
Croydon,E09000008,Upper tier local authority,2020-03-09,1,,,2,,
Camden,E09000007,Upper tier local authority,2020-03-09,2,,,8,,
Bromley,E09000006,Upper tier local authority,2020-03-09,1,,,3,,
Brent,E09000005,Upper tier local authority,2020-03-09,3,,,6,,
Bexley,E09000004,Upper tier local authority,2020-03-09,2,,,2,,
Barnet,E09000003,Upper tier local authority,2020-03-09,3,,,13,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-09,1,,,3,,
Leeds,E08000035,Upper tier local authority,2020-03-09,3,,,8,,
Kirklees,E08000034,Upper tier local authority,2020-03-09,1,,,1,,
Dudley,E08000027,Upper tier local authority,2020-03-09,2,,,3,,
Birmingham,E08000025,Upper tier local authority,2020-03-09,1,,,5,,
North Tyneside,E08000022,Upper tier local authority,2020-03-09,1,,,2,,
Rotherham,E08000018,Upper tier local authority,2020-03-09,2,,,3,,
Sefton,E08000014,Upper tier local authority,2020-03-09,1,,,1,,
Rochdale,E08000005,Upper tier local authority,2020-03-09,1,,,1,,
Manchester,E08000003,Upper tier local authority,2020-03-09,2,,,6,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-09,1,,,6,,
Shropshire,E06000051,Upper tier local authority,2020-03-09,1,,,3,,
County Durham,E06000047,Upper tier local authority,2020-03-09,1,,,1,,
Portsmouth,E06000044,Upper tier local authority,2020-03-09,1,,,1,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-09,1,,,2,,
Slough,E06000039,Upper tier local authority,2020-03-09,1,,,5,,
Bracknell Forest,E06000036,Upper tier local authority,2020-03-09,2,,,3,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-09,1,,,2,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-09,2,,,3,,
North Somerset,E06000024,Upper tier local authority,2020-03-09,1,,,1,,
Nottingham,E06000018,Upper tier local authority,2020-03-09,1,,,4,,
Warrington,E06000007,Upper tier local authority,2020-03-09,1,,,1,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-09,1,,,1,,
England,E92000001,Nation,2020-03-08,50,50,0,443,441,2
South West,E12000009,Region,2020-03-08,3,,,49,,
South East,E12000008,Region,2020-03-08,10,,,68,,
London,E12000007,Region,2020-03-08,22,,,133,,
East of England,E12000006,Region,2020-03-08,2,,,30,,
West Midlands,E12000005,Region,2020-03-08,4,,,29,,
East Midlands,E12000004,Region,2020-03-08,1,,,32,,
Yorkshire and The Humber,E12000003,Region,2020-03-08,3,,,29,,
North West,E12000002,Region,2020-03-08,5,,,47,,
Surrey,E10000030,Upper tier local authority,2020-03-08,2,,,8,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-08,1,,,9,,
Kent,E10000016,Upper tier local authority,2020-03-08,1,,,7,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-08,2,,,19,,
Hampshire,E10000014,Upper tier local authority,2020-03-08,1,,,10,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-08,1,,,4,,
Devon,E10000008,Upper tier local authority,2020-03-08,1,,,20,,
Derbyshire,E10000007,Upper tier local authority,2020-03-08,1,,,8,,
Cumbria,E10000006,Upper tier local authority,2020-03-08,3,,,8,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-08,1,,,5,,
Westminster,E09000033,Upper tier local authority,2020-03-08,1,,,12,,
Wandsworth,E09000032,Upper tier local authority,2020-03-08,2,,,5,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-08,1,,,6,,
Southwark,E09000028,Upper tier local authority,2020-03-08,2,,,11,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-08,1,,,2,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-08,2,,,19,,
Islington,E09000019,Upper tier local authority,2020-03-08,1,,,2,,
Hillingdon,E09000017,Upper tier local authority,2020-03-08,2,,,6,,
Haringey,E09000014,Upper tier local authority,2020-03-08,1,,,1,,
Hackney,E09000012,Upper tier local authority,2020-03-08,1,,,3,,
Enfield,E09000010,Upper tier local authority,2020-03-08,1,,,3,,
Ealing,E09000009,Upper tier local authority,2020-03-08,1,,,8,,
Camden,E09000007,Upper tier local authority,2020-03-08,2,,,6,,
Bromley,E09000006,Upper tier local authority,2020-03-08,1,,,2,,
Brent,E09000005,Upper tier local authority,2020-03-08,1,,,3,,
Barnet,E09000003,Upper tier local authority,2020-03-08,1,,,10,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-08,1,,,2,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-08,1,,,5,,
Coventry,E08000026,Upper tier local authority,2020-03-08,1,,,3,,
